"recordtype","id","type","dc.identifier","dc.language","dc.source","isVersionOf","hasVersion","alternative","description","identifier","issued","dct.language","license","publisher","rightsHolder","spatial","title","rootResource","label","owl.versionInfo","contactPoint","dataset","accessRights","landingPage","servesDataset","page","accrualPeriodicity","temporal","distribution","theme","format","accessURL","compressFormat","downloadURL","mediaType","downloadLocation","packageFileName","packageName","versionInfo"
"CATALOG","omg_catalog:codelijst","dcat:Catalog",,,,,,,,,,,,,,,,,,,,"omg_dataset:codelijst-periodeformeleeenheid",,,,,,,,,,,,,,,,,
"DATASET","omg_dataset:codelijst-periodeformeleeenheid","dcat:Dataset",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"V0.1.0-DATASET","omg_dataset:codelijst-periodeformeleeenheid.0.1.0","dcat:Dataset","be.vlaanderen.bodemenondergrond.data.id.dataset.codelijst-periodeformeleeenheid.0.1.0","nl",,"omg_dataset:codelijst-periodeformeleeenheid",,"Dataset codelijst periodeformeleeenheid","Deze dataset bevat een lijst van testconcepten, die gebruikt worden binnen het beleidsdomein bodemenondergrond van de Vlaamse Overheid.","omg_dataset:codelijst-periodeformeleeenheid.0.1.0","2024-01-02","language:NLD","http://data.vlaanderen.be/id/licentie/modellicentie-gratis-hergebruik/v1.0","ovo:OVO003323","ovo:OVO003751","country:BEL|https://www.geonames.org/3337388/flanders","Codelijst periodeformeleeenheid","omg_conceptscheme:periodeformeleeenheid","Codelijst periodeformeleeenheid (0.1.0)","0.1.0","omg_vcard:helpdesk",,"access_right:PUBLIC","https://data.bodemenondergrond.vlaanderen.be/doc/catalog/codelijst.html",,"https://data.bodemenondergrond.vlaanderen.be/doc/dataset/codelijst-periodeformeleeenheid.0.1.0.html","frequency:IRREG","omg_periodoftime:dataset_omg","omg_distribution:codelijst-periodeformeleeenheid.0.1.0.periodeformeleeenheid_csv|omg_distribution:codelijst-periodeformeleeenheid.0.1.0.periodeformeleeenheid_jsonld|omg_distribution:codelijst-periodeformeleeenheid.0.1.0.periodeformeleeenheid_rdf|omg_distribution:codelijst-periodeformeleeenheid.0.1.0.periodeformeleeenheid_ttl|omg_distribution:codelijst-periodeformeleeenheid.0.1.0.periodeformeleeenheid_xsd|omg_package:be.vlaanderen.bodemenondergrond.data.id.graph.codelijst-periodeformeleeenheid.0.1.0","datatheme_be:ENVI|datatheme_eu:ENVI|eurovoc:2407|gemet:10087",,,,,,,,,
"V0.1.0-DISTRIB","omg_distribution:codelijst-periodeformeleeenheid.0.1.0.periodeformeleeenheid_csv","dcat:Distribution","be.vlaanderen.bodemenondergrond.data.id.distribution.codelijst-periodeformeleeenheid.0.1.0.periodeformeleeenheid_csv",,,,,,"Codelijst periodeformeleeenheid, geserialiseerd in csv tabelformaat.","omg_distribution:codelijst-periodeformeleeenheid.0.1.0.periodeformeleeenheid_csv","2024-01-02",,,,"ovo:OVO003751",,"Codelijst periodeformeleeenheid in text/csv formaat.",,"Codelijst periodeformeleeenheid, in text/csv formaat.",,,,"access_right:PUBLIC",,,"https://data.bodemenondergrond.vlaanderen.be/doc/distribution/codelijst-periodeformeleeenheid.0.1.0.periodeformeleeenheid_csv.html",,,,,"file_type:CSV","https://github.com/bodemenondergrond/codelijst-periodeformeleeenheid.git","http://www.iana.org/assignments/media-types/application/gzip","https://datasets.bodemenondergrond.vlaanderen.be/be.vlaanderen.bodemenondergrond.data.id.distribution.codelijst-periodeformeleeenheid.0.1.0.periodeformeleeenheid.csv","https://www.iana.org/assignments/media-types/text/csv",,,,
"V0.1.0-DISTRIB","omg_distribution:codelijst-periodeformeleeenheid.0.1.0.periodeformeleeenheid_jsonld","dcat:Distribution","be.vlaanderen.bodemenondergrond.data.id.distribution.codelijst-periodeformeleeenheid.0.1.0.periodeformeleeenheid_jsonld",,,,,,"Codelijst periodeformeleeenheid, geserialiseerd in een jsonld bestand.","omg_distribution:codelijst-periodeformeleeenheid.0.1.0.periodeformeleeenheid_jsonld","2024-01-02",,,,"ovo:OVO003751",,"Codelijst periodeformeleeenheid in jsonld rdf-formaat.",,"Codelijst periodeformeleeenheid, in jsonld rdf-formaat.",,,,"access_right:PUBLIC",,,"https://data.bodemenondergrond.vlaanderen.be/doc/distribution/codelijst-periodeformeleeenheid.0.1.0.periodeformeleeenheid_jsonld.html",,,,,"file_type:JSON_LD","https://github.com/bodemenondergrond/codelijst-periodeformeleeenheid.git","http://www.iana.org/assignments/media-types/application/gzip","https://datasets.bodemenondergrond.vlaanderen.be/be.vlaanderen.bodemenondergrond.data.id.distribution.codelijst-periodeformeleeenheid.0.1.0.periodeformeleeenheid.jsonld","https://www.iana.org/assignments/media-types/application/ld+json",,,,
"V0.1.0-DISTRIB","omg_distribution:codelijst-periodeformeleeenheid.0.1.0.periodeformeleeenheid_rdf","dcat:Distribution","be.vlaanderen.bodemenondergrond.data.id.distribution.codelijst-periodeformeleeenheid.0.1.0.periodeformeleeenheid_rdf",,,,,,"Codelijst periodeformeleeenheid, geserialiseerd in rdf/xml bestand.","omg_distribution:codelijst-periodeformeleeenheid.0.1.0.periodeformeleeenheid_rdf","2024-01-02",,,,"ovo:OVO003751",,"Codelijst periodeformeleeenheid in xml rdf-formaat.",,"Codelijst periodeformeleeenheid, in xml rdf-formaat.",,,,"access_right:PUBLIC",,,"https://data.bodemenondergrond.vlaanderen.be/doc/distribution/codelijst-periodeformeleeenheid.0.1.0.periodeformeleeenheid_rdf.html",,,,,"file_type:RDF_XML","https://github.com/bodemenondergrond/codelijst-periodeformeleeenheid.git","http://www.iana.org/assignments/media-types/application/gzip","https://datasets.bodemenondergrond.vlaanderen.be/be.vlaanderen.bodemenondergrond.data.id.distribution.codelijst-periodeformeleeenheid.0.1.0.periodeformeleeenheid.rdf","https://www.iana.org/assignments/media-types/application/rdf+xml",,,,
"V0.1.0-DISTRIB","omg_distribution:codelijst-periodeformeleeenheid.0.1.0.periodeformeleeenheid_ttl","dcat:Distribution","be.vlaanderen.bodemenondergrond.data.id.distribution.codelijst-periodeformeleeenheid.0.1.0.periodeformeleeenheid_ttl",,,,,,"Codelijst periodeformeleeenheid, geserialiseerd in Turtle bestand.","omg_distribution:codelijst-periodeformeleeenheid.0.1.0.periodeformeleeenheid_ttl","2024-01-02",,,,"ovo:OVO003751",,"Codelijst periodeformeleeenheid in Turtle rdf-formaat.",,"Codelijst periodeformeleeenheid, in Turtle rdf-formaat.",,,,"access_right:PUBLIC",,,"https://data.bodemenondergrond.vlaanderen.be/doc/distribution/codelijst-periodeformeleeenheid.0.1.0.periodeformeleeenheid_ttl.html",,,,,"file_type:RDF_TURTLE","https://github.com/bodemenondergrond/codelijst-periodeformeleeenheid.git","http://www.iana.org/assignments/media-types/application/gzip","https://datasets.bodemenondergrond.vlaanderen.be/be.vlaanderen.bodemenondergrond.data.id.distribution.codelijst-periodeformeleeenheid.0.1.0.periodeformeleeenheid.ttl","https://www.iana.org/assignments/media-types/text/turtle",,,,
"V0.1.0-DISTRIB","omg_distribution:codelijst-periodeformeleeenheid.0.1.0.periodeformeleeenheid_xsd","dcat:Distribution","be.vlaanderen.bodemenondergrond.data.id.distribution.codelijst-periodeformeleeenheid.0.1.0.periodeformeleeenheid_xsd",,,,,,"Codelijst periodeformeleeenheid, geserialiseerd in een xsd bestand met een enumeratie.","omg_distribution:codelijst-periodeformeleeenheid.0.1.0.periodeformeleeenheid_xsd","2024-01-02",,,,"ovo:OVO003751",,"Codelijst periodeformeleeenheid in xml/xsd formaat.",,"Codelijst periodeformeleeenheid, in xml xsd-formaat.",,,,"access_right:PUBLIC",,,"https://data.bodemenondergrond.vlaanderen.be/doc/distribution/codelijst-periodeformeleeenheid.0.1.0.periodeformeleeenheid_xsd.html",,,,,"file_type:XSD","https://github.com/bodemenondergrond/codelijst-periodeformeleeenheid.git","http://www.iana.org/assignments/media-types/application/gzip","https://datasets.bodemenondergrond.vlaanderen.be/be.vlaanderen.bodemenondergrond.data.id.distribution.codelijst-periodeformeleeenheid.0.1.0.periodeformeleeenheid.xsd","https://www.iana.org/assignments/media-types/application/xml",,,,
"V0.1.0-PACKAGE","omg_package:be.vlaanderen.bodemenondergrond.data.id.graph.codelijst-periodeformeleeenheid.0.1.0","dcat:Distribution|spdx:Package","be.vlaanderen.bodemenondergrond.data.id.graph.codelijst-periodeformeleeenheid.0.1.0",,,,,,"Codelijst periodeformeleeenheid, Jar maven package.","omg_package:be.vlaanderen.bodemenondergrond.data.id.graph.codelijst-periodeformeleeenheid.0.1.0","2024-01-02",,,,"ovo:OVO003751",,"Codelijst periodeformeleeenheid in jar-formaat.",,"Package codelijst-periodeformeleeenheid",,,,"access_right:PUBLIC",,,,,,,,"file_type:JAR",,,"https://repo.omgeving.vlaanderen.be/artifactory/release/be/vlaanderen/bodemenondergrond/data/id/graph/codelijst-periodeformeleeenheid/0.1.0/codelijst-periodeformeleeenheid-0.1.0.jar",,"https://repo.omgeving.vlaanderen.be/artifactory/release/be/vlaanderen/bodemenondergrond/data/id/graph/codelijst-periodeformeleeenheid/0.1.0/codelijst-periodeformeleeenheid-0.1.0.jar","codelijst-periodeformeleeenheid-0.1.0.jar","be.vlaanderen.bodemenondergrond.data.id.graph.codelijst-periodeformeleeenheid","0.1.0"
